Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-16 15:51:57.732,0.0,TCP  ,13407_156,80,192.168.210.5,58953.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 15:51:05.037,0.0,TCP  ,192.168.220.16,52070,11294_119,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 07:26:13.880,0.0,TCP  ,192.168.210.5,55181,10281_132,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 11:13:53.614,0.017,TCP  ,192.168.200.8,53933,10183_10,80.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-21 08:33:20.166,0.026,TCP  ,192.168.220.13,56554,10199_14,80.0,2,     140,1,.A..S.,0,normal,---,---,---
2017-03-20 11:03:19.229,0.0,TCP  ,10057_29,80,192.168.220.10,40517.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-16 11:49:13.818,0.0,TCP  ,11438_50,443,192.168.220.6,38172.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 13:08:59.430,0.0,TCP  ,192.168.220.16,41901,10185_51,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 14:05:02.869,0.001,UDP  ,192.168.220.4,45123,DNS,53.0,2,     142,1,......,0,normal,---,---,---
2017-03-16 07:13:45.388,0.0,TCP  ,192.168.210.5,51759,12125_3,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 12:12:34.966,0.0,TCP  ,192.168.200.8,64760,10348_121,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-20 15:00:12.315,0.0,TCP  ,14539_176,80,192.168.220.13,50959.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 06:08:16.039,0.0,TCP  ,192.168.220.4,50231,10163_21,443.0,3,     162,1,.A...F,0,normal,---,---,---
2017-03-17 06:39:29.708,0.879,TCP  ,192.168.220.11,39230,10296_225,80.0,14,    2022,1,.AP.S.,0,normal,---,---,---
2017-03-16 09:21:51.383,0.0,TCP  ,10074_40,80,192.168.220.7,51371.0,1,      58,1,.A..S.,32,normal,---,---,---
2017-03-20 08:20:31.525,0.0,TCP  ,EXT_SERVER,8082,192.168.200.9,49205.0,1,     200,1,.AP...,32,normal,---,---,---
2017-03-21 08:36:22.914,0.196,TCP  ,192.168.220.11,46402,10194_76,443.0,8,    1098,1,.AP.S.,0,normal,---,---,---
2017-03-20 10:01:59.225,0.0,TCP  ,10296_226,80,192.168.220.10,49541.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 11:39:37.873,0.0,TCP  ,10086_192,80,192.168.210.5,54330.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 08:48:40.832,0.0,TCP  ,192.168.220.9,42672,10057_70,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 09:20:03.866,0.0,TCP  ,192.168.200.8,50753,10022_175,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 15:25:51.879,0.177,TCP  ,10825_141,443,192.168.220.12,49688.0,8,    3763,1,.AP.S.,32,normal,---,---,---
2017-03-15 07:08:14.072,0.003,UDP  ,192.168.220.7,36250,DNS,53.0,2,     170,1,......,0,normal,---,---,---
2017-03-20 11:52:22.875,0.0,TCP  ,10001_232,80,192.168.220.15,42944.0,1,      74,1,.A..S.,0,normal,---,---,---
2017-03-21 07:48:09.236,0.0,TCP  ,192.168.200.9,59792,10532_172,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-17 16:41:55.313,0.0,TCP  ,10321_204,443,192.168.220.12,39316.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 13:57:23.666,0.0,TCP  ,12152_108,443,192.168.220.12,53155.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-15 13:19:33.126,0.001,UDP  ,DNS,53,192.168.220.15,35593.0,2,     264,1,......,0,normal,---,---,---
2017-03-16 13:18:35.050,0.0,TCP  ,192.168.200.8,62757,10642_17,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-17 10:41:34.030,0.0,TCP  ,192.168.220.16,47746,10296_227,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 17:54:05.358,0.105,TCP  ,10132_239,80,192.168.200.8,51593.0,6,    2603,1,.AP.SF,32,normal,---,---,---
2017-03-17 17:10:27.575,0.0,TCP  ,10168_183,443,192.168.200.8,62670.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-15 17:39:50.628,0.0,TCP  ,192.168.200.8,51803,11511_2,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-20 19:00:36.307,0.0,TCP  ,10129_10,443,192.168.220.8,44413.0,2,     120,1,.A.R..,32,normal,---,---,---
2017-03-21 21:50:14.223,0.233,TCP  ,192.168.200.8,58749,EXT_SERVER,8082.0,2,     319,1,.AP...,0,normal,---,---,---
2017-03-21 11:06:05.707,0.0,TCP  ,10760_98,80,192.168.220.4,54057.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 10:15:08.344,0.028,TCP  ,192.168.220.6,33402,10296_238,443.0,5,     757,1,.AP...,0,normal,---,---,---
2017-03-20 13:45:21.653,0.086,TCP  ,192.168.220.10,58441,10261_101,443.0,42,    4152,1,.AP.S.,0,normal,---,---,---
2017-03-16 18:29:59.211,0.02,TCP  ,11263_67,80,192.168.220.7,55437.0,2,     132,1,.A...F,32,normal,---,---,---
2017-03-18 12:13:37.112,0.0,TCP  ,10058_155,443,192.168.220.14,37384.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 08:05:05.576,0.0,TCP  ,192.168.210.5,50992,10012_33,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-20 09:02:46.081,0.0,TCP  ,192.168.220.9,52064,10131_216,80.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-17 07:26:28.574,0.0,TCP  ,EXT_SERVER,8082,192.168.200.9,51072.0,1,     200,1,.AP...,32,normal,---,---,---
2017-03-20 07:24:25.081,0.0,TCP  ,192.168.210.5,54380,11054_192,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 12:49:00.125,0.045,UDP  ,192.168.200.4,37255,DNS,53.0,2,     144,1,......,0,normal,---,---,---
2017-03-16 14:55:31.165,0.0,TCP  ,192.168.220.6,48089,10950_54,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 09:13:09.920,0.0,TCP  ,10081_164,80,192.168.200.8,62310.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 09:55:18.522,0.075,TCP  ,192.168.200.8,64469,10005_36,443.0,2,     166,1,.AP...,0,normal,---,---,---
2017-03-15 06:34:39.580,0.0,TCP  ,10012_11,80,192.168.210.5,59842.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 12:52:24.782,0.0,TCP  ,192.168.220.14,48612,11062_193,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 13:53:41.062,0.0,TCP  ,10199_4,443,192.168.220.16,48362.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-17 14:36:54.751,0.016,UDP  ,DNS,53,192.168.220.14,49577.0,2,     388,1,......,0,normal,---,---,---
2017-03-20 16:19:30.450,0.0,TCP  ,10321_204,443,192.168.210.5,52189.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 16:13:28.322,0.018,TCP  ,10979_53,80,192.168.200.8,57811.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-21 10:02:48.214,0.0,TCP  ,10087_185,443,192.168.220.4,54983.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 15:28:57.600,0.0,UDP  ,192.168.220.16,55297,DNS,53.0,2,     160,1,......,0,normal,---,---,---
2017-03-20 21:00:02.610,0.121,TCP  ,10162_129,443,192.168.220.16,36893.0,5,741,1,.AP...,32,normal,---,---,---
2017-03-19 06:42:58.139,0.223,TCP  ,192.168.200.9,51158,EXT_SERVER,8082.0,2,     319,1,.AP...,0,normal,---,---,---
2017-03-16 11:23:57.358,0.0,TCP  ,192.168.200.9,58438,10527_8,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 10:16:05.655,0.0,TCP  ,10163_21,443,192.168.220.8,45026.0,1,      54,1,.A...F,0,normal,---,---,---
2017-03-20 16:34:10.932,0.172,TCP  ,192.168.220.9,35740,11062_193,80.0,7,    1316,1,.AP.S.,0,normal,---,---,---
2017-03-21 11:59:34.576,3.312,TCP  ,10163_59,80,192.168.200.5,42021.0,41,   99297,1,.AP.S.,0,normal,---,---,---
2017-03-17 16:58:25.362,0.037,TCP  ,192.168.220.16,40407,10758_154,443.0,2,     585,1,.AP...,0,normal,---,---,---
2017-03-21 10:39:08.526,1.401,TCP  ,192.168.220.11,36786,11547_98,80.0,6,    2689,1,.AP...,0,normal,---,---,---
2017-03-17 09:07:32.521,0.003,TCP  ,192.168.220.4,37415,10079_58,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-18 13:10:14.441,1.671,TCP  ,10087_41,443,192.168.220.7,52771.0,23,   70748,1,.AP.S.,0,normal,---,---,---
2017-03-16 11:42:07.369,0.0,TCP  ,10605_14,443,192.168.200.8,49763.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 10:43:25.085,0.0,TCP  ,10058_155,443,192.168.220.6,53407.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 02:57:27.342,0.0,TCP  ,192.168.220.11,34743,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-18 13:27:22.024,0.027,TCP  ,10163_60,443,192.168.220.14,36253.0,3,     193,1,.AP..F,0,normal,---,---,---
2017-03-21 13:53:46.274,0.0,TCP  ,192.168.220.13,55222,10022_249,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 10:22:49.244,1.768,TCP  ,192.168.220.15,52594,11875_193,443.0,11,    1926,1,.AP.S.,0,normal,---,---,---
2017-03-15 06:30:21.887,0.396,TCP  ,192.168.210.5,58877,10171_237,443.0,13,    2479,1,.AP.S.,0,normal,---,---,---
2017-03-15 15:13:28.746,0.0,TCP  ,192.168.220.4,47528,10082_138,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 15:43:59.224,2.648,TCP  ,10124_1,80,192.168.220.7,57450.0,6,    1272,1,.AP.SF,32,normal,---,---,---
2017-03-17 12:09:53.711,0.0,UDP  ,192.168.220.12,36253,DNS,53.0,1,      72,1,......,0,normal,---,---,---
2017-03-19 14:53:34.973,0.0,TCP  ,10022_249,80,192.168.200.8,51735.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 09:14:13.218,0.0,TCP  ,10296_228,80,192.168.220.4,58336.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 15:55:25.169,0.0,TCP  ,10735_37,443,192.168.220.9,42485.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 13:53:43.645,0.0,UDP  ,192.168.220.16,43413,DNS,53.0,2,     150,1,......,0,normal,---,---,---
2017-03-17 17:14:43.915,0.0,TCP  ,192.168.220.14,38145,10996_13,443.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-20 14:52:28.057,0.003,UDP  ,DNS,53,192.168.220.14,39322.0,2,     282,1,......,0,normal,---,---,---
2017-03-21 16:54:26.197,0.0,TCP  ,192.168.220.13,57852,10066_125,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 13:47:35.538,0.0,TCP  ,10060_27,80,192.168.220.8,34045.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 14:00:13.928,0.0,TCP  ,14387_229,443,192.168.220.4,56690.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 12:35:18.801,0.0,TCP  ,10828_20,443,192.168.220.16,37176.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 16:05:43.331,0.229,TCP  ,192.168.220.16,53630,10150_12,443.0,8,    2337,1,.AP.S.,0,normal,---,---,---
2017-03-21 15:14:54.922,0.0,TCP  ,192.168.220.11,45098,11323_107,443.0,2,     108,1,...R..,32,normal,---,---,---
2017-03-18 16:07:26.114,0.0,TCP  ,10347_19,80,192.168.220.7,55806.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-15 16:41:05.691,0.0,TCP  ,10223_4,80,192.168.200.9,51052.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-21 10:51:35.843,0.0,UDP  ,DNS,53,192.168.220.8,45003.0,1,      88,1,......,0,normal,---,---,---
2017-03-18 13:26:01.714,0.017,TCP  ,10060_27,80,192.168.220.7,58109.0,4,    2084,1,.AP.S.,32,normal,---,---,---
2017-03-15 16:02:50.514,0.006,TCP  ,192.168.220.12,44243,10107_39,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-21 18:18:42.416,0.036,TCP  ,10708_178,443,192.168.220.8,47767.0,2,     163,1,.AP..F,32,normal,---,---,---
2017-03-21 06:43:55.022,0.026,TCP  ,10471_78,443,192.168.220.9,41802.0,3,     229,1,.AP..F,0,normal,---,---,---
2017-03-21 13:06:27.190,0.0,TCP  ,12551_157,443,192.168.210.4,60942.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-21 09:53:14.266,0.102,TCP  ,10163_46,443,192.168.220.11,56492.0,4,     365,1,.AP.S.,0,normal,---,---,---
2017-03-17 06:25:23.743,0.0,TCP  ,192.168.210.5,52992,10056_70,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 16:45:32.168,0.0,TCP  ,11276_12,443,192.168.200.8,50751.0,1,     100,1,.AP...,32,normal,---,---,---
2017-03-17 15:32:49.958,0.0,TCP  ,10574_124,443,192.168.200.4,42447.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 16:14:44.486,0.001,UDP  ,192.168.220.15,51525,DNS,53.0,2,     170,1,......,0,normal,---,---,---
2017-03-20 11:06:12.280,0.024,TCP  ,192.168.220.10,60818,10296_238,443.0,5,     747,1,.AP...,0,normal,---,---,---
2017-03-17 09:58:40.346,0.066,TCP  ,10784_4,443,192.168.220.11,56516.0,4,     569,1,.AP.S.,32,normal,---,---,---
2017-03-17 09:55:25.377,0.0,TCP  ,11338_137,443,192.168.220.16,46016.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 16:21:12.576,0.0,TCP  ,10874_23,80,192.168.210.5,53034.0,1,      58,1,.A..S.,32,normal,---,---,---
2017-03-17 15:45:35.544,0.0,TCP  ,192.168.220.14,40388,11950_38,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 14:14:19.212,0.017,TCP  ,192.168.220.16,51931,10073_65,443.0,3,     215,1,.AP..F,0,normal,---,---,---
2017-03-17 10:53:28.713,0.282,TCP  ,192.168.200.8,50769,11049_49,443.0,7,     761,1,.AP.S.,0,normal,---,---,---
2017-03-15 09:40:18.840,0.036,UDP  ,DNS,53,192.168.220.13,36750.0,2,     291,1,......,0,normal,---,---,---
2017-03-15 13:19:57.365,0.0,TCP  ,10193_2,80,192.168.220.15,56375.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 16:58:08.884,0.0,TCP  ,192.168.220.14,36407,10056_238,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 17:11:48.845,0.0,UDP  ,DNS,53,192.168.210.5,62597.0,1,      97,1,......,0,normal,---,---,---
2017-03-20 18:53:51.867,0.036,UDP  ,DNS,53,192.168.220.8,54752.0,2,     396,1,......,0,normal,---,---,---
2017-03-20 08:13:52.834,0.165,TCP  ,10296_228,443,192.168.220.13,43729.0,13,    6712,1,.AP.S.,32,normal,---,---,---
2017-03-17 14:52:23.595,0.013,TCP  ,192.168.210.5,50931,10225_200,80.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-21 16:47:04.781,1.166,TCP  ,192.168.220.8,53612,10012_19,80.0,25,    3203,1,.AP.S.,0,normal,---,---,---
2017-03-17 08:22:22.000,0.095,TCP  ,10582_68,443,192.168.220.13,34047.0,10,    6711,1,.AP.S.,32,normal,---,---,---
2017-03-16 08:44:20.956,0.0,TCP  ,10129_10,443,192.168.220.15,36227.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-21 13:14:02.631,0.0,TCP  ,192.168.220.8,53061,14377_134,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 14:03:47.648,0.0,UDP  ,192.168.220.10,34769,DNS,53.0,2,     150,1,......,0,normal,---,---,---
2017-03-17 06:07:12.815,0.0,UDP  ,DNS,53,192.168.220.11,47162.0,2,     267,1,......,0,normal,---,---,---
2017-03-15 10:28:40.522,0.0,TCP  ,10412_239,443,192.168.220.8,33843.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-17 13:25:04.729,0.939,TCP  ,10381_200,80,192.168.220.5,47288.0,3,     662,1,.AP...,32,normal,---,---,---
2017-03-15 06:42:07.340,0.008,TCP  ,192.168.220.4,60216,10619_191,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-21 16:04:40.562,0.061,TCP  ,EXT_SERVER,8000,192.168.200.9,58455.0,7,     800,1,.AP.SF,32,normal,---,---,---
2017-03-17 11:46:52.271,0.0,TCP  ,192.168.220.12,60603,10656_106,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 16:44:48.553,0.319,TCP  ,192.168.220.15,33087,10251_54,80.0,4,     727,1,.AP.S.,0,normal,---,---,---
2017-03-17 11:42:17.909,2.078,TCP  ,10325_253,443,192.168.210.5,54173.0,28,  100582,1,.AP...,0,normal,---,---,---
2017-03-20 10:45:36.572,0.0,TCP  ,10296_238,80,192.168.220.13,36360.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 12:20:29.547,0.381,TCP  ,192.168.200.8,51288,10163_59,443.0,6,    1702,1,.AP.S.,0,normal,---,---,---
2017-03-20 17:47:09.642,0.0,TCP  ,192.168.210.5,58312,10465_186,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 19:05:27.451,0.013,TCP  ,10043_254,80,192.168.220.7,58091.0,4,     417,1,.AP.SF,0,normal,---,---,---
2017-03-17 09:54:51.246,0.0,TCP  ,11555_193,80,192.168.200.8,64640.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 12:13:45.145,0.0,TCP  ,192.168.200.8,64154,10587_196,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-18 13:26:57.243,0.0,TCP  ,192.168.220.7,36131,10022_249,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 11:29:47.061,0.0,TCP  ,192.168.220.15,39565,10394_149,443.0,2,     108,1,...R..,32,normal,---,---,---
2017-03-15 07:52:42.696,0.0,UDP  ,DNS,53,192.168.220.4,59076.0,1,     140,1,......,0,normal,---,---,---
2017-03-20 09:09:30.468,0.004,TCP  ,192.168.200.9,60459,10107_7,443.0,3,     163,1,.A...F,0,normal,---,---,---
2017-03-19 01:46:20.716,0.0,UDP  ,192.168.200.8,63255,DNS,53.0,1,84,1,......,0,normal,---,---,---
2017-03-20 08:22:55.669,0.0,TCP  ,14281_69,443,192.168.220.4,51117.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 10:21:19.201,0.114,TCP  ,11062_193,80,192.168.220.14,60557.0,152,  237065,1,.AP...,32,normal,---,---,---
2017-03-15 09:45:16.553,0.082,TCP  ,192.168.220.16,45306,10012_33,80.0,48,    3511,1,.AP.S.,0,normal,---,---,---
2017-03-21 11:07:22.798,0.0,TCP  ,10719_52,80,192.168.210.5,52888.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 14:55:33.263,0.0,TCP  ,10296_238,80,192.168.220.9,41853.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-16 14:02:06.423,0.001,TCP  ,10875_6,80,192.168.220.12,45055.0,2,    1896,1,.AP...,32,normal,---,---,---
2017-03-18 11:10:18.485,0.0,TCP  ,192.168.100.5,445,192.168.220.15,50856.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-20 17:49:12.292,0.807,TCP  ,10296_227,443,192.168.200.8,57309.0,22,   26592,1,.AP.S.,32,normal,---,---,---
2017-03-15 16:13:18.740,0.0,UDP  ,DNS,53,192.168.220.6,39416.0,2,     282,1,......,0,normal,---,---,---
2017-03-21 14:03:22.363,1.069,TCP  ,192.168.200.8,56253,10163_21,443.0,8,    1671,1,.AP.S.,0,normal,---,---,---
2017-03-16 06:50:15.000,0.0,UDP  ,192.168.220.6,57277,DNS,53.0,1,      74,1,......,0,normal,---,---,---
2017-03-21 09:39:53.007,0.089,TCP  ,10796_85,443,192.168.220.16,51713.0,14,   26018,1,.AP.S.,32,normal,---,---,---
2017-03-21 10:19:01.166,0.0,TCP  ,11034_229,443,192.168.200.4,55091.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-21 12:16:21.446,0.0,TCP  ,10193_2,80,192.168.220.15,46559.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-20 18:06:08.238,0.0,TCP  ,10057_70,443,192.168.220.9,56234.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 11:15:30.950,0.0,TCP  ,10012_18,443,192.168.220.6,58238.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 22:26:14.359,0.005,TCP  ,192.168.220.5,48792,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-21 10:57:06.516,0.004,TCP  ,192.168.200.5,35615,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-20 09:28:14.063,0.0,TCP  ,192.168.210.5,54480,10012_24,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 19:09:19.577,1.859,TCP  ,12402_42,80,192.168.210.5,63731.0,341,   1.0 M,1,.AP.S.,32,normal,---,---,---
2017-03-20 17:46:48.462,0.046,TCP  ,192.168.220.14,54613,10296_228,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-17 18:19:27.317,0.0,TCP  ,192.168.220.14,38021,12742_128,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 13:06:36.366,0.0,TCP  ,10193_2,80,192.168.220.16,47004.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 06:36:56.605,0.0,TCP  ,10223_4,80,192.168.220.11,60701.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 11:07:07.660,13.643,TCP  ,10296_238,443,192.168.220.16,44035.0,60,    6096,1,.AP...,32,normal,---,---,---
2017-03-21 07:36:53.946,0.0,TCP  ,10151_143,443,192.168.220.15,57970.0,3,     589,1,.AP...,32,normal,---,---,---
2017-03-16 13:53:16.452,0.46,TCP  ,192.168.220.15,58457,10527_6,443.0,10,    1271,1,.AP...,0,normal,---,---,---
2017-03-20 16:21:42.114,0.0,TCP  ,192.168.200.8,49799,10296_238,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 09:04:00.688,0.0,UDP  ,192.168.220.15,54978,DNS,53.0,2,     154,1,......,0,normal,---,---,---
2017-03-20 09:01:21.981,0.0,TCP  ,192.168.220.13,38389,11076_238,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 02:45:33.966,0.001,TCP  ,192.168.220.6,56281,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-20 12:51:59.738,0.437,TCP  ,192.168.220.16,34703,11196_175,443.0,20,    3996,1,.AP.S.,0,normal,---,---,---
2017-03-17 06:28:05.045,0.0,UDP  ,192.168.210.5,55968,DNS,53.0,1,      78,1,......,0,normal,---,---,---
2017-03-21 03:40:31.783,0.225,TCP  ,192.168.200.9,51158,EXT_SERVER,8082.0,2,     319,1,.AP...,0,normal,---,---,---
2017-03-16 08:46:05.713,0.0,TCP  ,11412_30,80,192.168.220.13,58319.0,1,     259,1,.AP...,32,normal,---,---,---
2017-03-15 14:49:17.782,0.0,TCP  ,192.168.220.13,39769,10548_92,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 13:14:35.666,0.129,TCP  ,192.168.220.5,37003,10163_11,443.0,8,    1422,1,.AP.S.,0,normal,---,---,---
2017-03-15 12:20:39.367,0.0,UDP  ,DNS,53,192.168.220.11,57045.0,2,     240,1,......,0,normal,---,---,---
2017-03-17 13:05:08.652,0.0,TCP  ,192.168.210.4,50198,10082_89,80.0,1,55,1,.A....,0,normal,---,---,---
2017-03-17 14:32:47.869,0.0,TCP  ,192.168.220.15,60668,10102_83,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 10:00:27.367,1.745,TCP  ,12155_169,443,192.168.220.13,40728.0,6,    6018,1,.AP.S.,32,normal,---,---,---
2017-03-17 16:43:59.277,0.0,UDP  ,DNS,53,192.168.220.12,43880.0,2,     236,1,......,0,normal,---,---,---
2017-03-16 14:52:03.400,0.004,TCP  ,192.168.220.5,46139,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-15 19:38:35.166,0.078,TCP  ,192.168.200.9,56733,EXT_SERVER,8000.0,6,     646,1,.AP.SF,0,normal,---,---,---
2017-03-20 07:58:17.701,0.0,TCP  ,192.168.220.15,45676,10972_4,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 07:03:04.602,0.026,TCP  ,10223_61,80,192.168.220.4,48417.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-17 15:55:23.516,0.481,TCP  ,192.168.220.8,44491,11498_171,443.0,4,     264,1,.A...F,0,normal,---,---,---
2017-03-21 14:02:14.273,0.119,TCP  ,192.168.220.14,43397,14252_66,443.0,10,    1430,1,.AP.S.,0,normal,---,---,---
2017-03-20 16:10:41.374,0.0,UDP  ,192.168.210.5,62993,DNS,53.0,1,      80,1,......,0,normal,---,---,---
2017-03-18 13:54:11.272,0.0,TCP  ,192.168.100.5,445,192.168.220.13,60701.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-17 12:07:49.601,0.0,TCP  ,11379_126,80,192.168.220.14,47049.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-19 16:05:10.366,0.246,TCP  ,192.168.200.8,58084,10199_162,443.0,2,     166,1,.AP...,0,normal,---,---,---
2017-03-15 12:11:52.329,0.066,TCP  ,10004_36,443,192.168.200.8,64146.0,2,     200,1,.AP...,32,normal,---,---,---
2017-03-20 11:36:21.547,0.0,TCP  ,192.168.220.8,37121,10789_31,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 10:41:30.643,0.0,TCP  ,192.168.220.11,42306,10154_234,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 13:33:22.757,0.015,TCP  ,192.168.220.4,56896,10798_7,443.0,3,     162,1,.A...F,0,normal,---,---,---
2017-03-20 15:22:34.392,4.169,TCP  ,12317_41,443,192.168.220.12,56167.0,12,    2994,1,.AP...,32,normal,---,---,---
2017-03-16 13:12:28.256,0.083,TCP  ,10004_7,443,192.168.220.11,48466.0,6,     669,1,.AP.S.,32,normal,---,---,---
2017-03-21 18:12:15.262,0.0,TCP  ,11484_142,443,192.168.220.15,33003.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 16:34:53.417,0.0,TCP  ,11014_185,443,192.168.220.15,34377.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 16:46:19.569,0.0,TCP  ,10678_131,80,192.168.220.15,44242.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-15 15:27:15.822,0.0,TCP  ,10901_140,443,192.168.210.5,49673.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 08:05:22.455,0.0,TCP  ,10057_29,80,192.168.220.4,46824.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 14:14:02.066,0.0,TCP  ,192.168.220.6,37085,10060_27,80.0,1,      66,1,.A...F,0,normal,---,---,---
2017-03-16 11:18:59.129,0.0,TCP  ,10710_124,80,192.168.220.16,44605.0,1,      66,1,.A....,0,normal,---,---,---
